article_id,title,category,sentiment_label,general_sentiment,manual_sentiment,manual_category
N001549,AGG: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N001550,BAF: Nghị quyết HĐQT về việc phê duyệt chủ trương ký kết hợp đồng mượn đất với người nội bộ,leadership,neutral,0.0,,
N001551,Lợi nhuận ngân hàng “bay cao” trong năm COVID-19 thứ 2,earnings,neutral,0.0,,
N001552,"C4G: CTCP New Link - người có liên quan đến Ủy viên HĐQT - đăng ký bán 23,311,182 quyền mua",leadership,neutral,0.0,,
N001553,"C4G: CTCP Xây dựng Dũng Hưng - người có liên quan đến Phó Chủ tịch HĐQT; Tổng Giám đốc - đăng ký bán 12,251,707 quyền mua",leadership,neutral,0.0,,
N001554,"C4G: Nguyễn Anh Tân - Ủy viên HĐQT - đăng ký bán 1,123,600 quyền mua",leadership,neutral,0.0,,
N001555,"C4G: Nguyễn Tuấn Huỳnh - Phó Chủ tịch HĐQT, Tổng Giám đốc - đăng ký bán 3,924,476 quyền mua",leadership,neutral,0.0,,
N001556,"C4G: Nguyễn Tuấn Nghi - người có liên quan đến Phó Chủ tịch HĐQT; Tổng Giám đốc - đăng ký bán 1,685,534 quyền mua",leadership,neutral,0.0,,
N001557,"C4G: Đinh Thị Anh Phương - người có liên quan đến Phó Chủ tịch HĐQT; Tổng Giám đốc - đăng ký bán 4,682,041 quyền mua",leadership,neutral,0.0,,
N001558,"Phân tích kỹ thuật phiên chiều 18/02: Chưa thể chinh phục vùng 1,500-1,510 điểm",other,neutral,0.0,,
N001559,DGW: Thông báo ngày ĐKCC tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001560,DIG: Thông báo bổ nhiệm Phó Chủ tịch HĐQT,leadership,neutral,0.0,,
N001561,Nhóm quỹ thành viên Dragon Capital tiếp tục gom cổ phiếu DXG,other,neutral,0.0,,
N001562,IJC: Nghị quyết HĐQT về việc chuyển nhượng phần vốn góp tại WTC Bình Dương,ma_ownership,neutral,0.0,,
N001563,"KBC: Giấy xác nhận thay đổi nội dung đăng ký doanh nghiệp (thay đổi, cập nhật thông tin ngành nghề kinh doanh)",other,neutral,0.0,,
N001564,LCG: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Bùi Dương Hùng,other,neutral,0.0,,
N001565,VNPost chưa thể thoái sạch vốn tại LPB,other,neutral,0.0,,
N001566,NKG: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 27,other,neutral,0.0,,
N001567,OCB: Nghị quyết HĐQT về việc thay đổi địa điểm phòng giao dịch Phước Long,leadership,neutral,0.0,,
N001569,SSB: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Lê Tuấn Anh,other,neutral,0.0,,
N001570,SSB: Thông báo giao dịch quyền mua cổ phiếu phát hành thêm của người có liên quan đến người nội bộ Lê Hữu Báu,capital_issuance,neutral,0.0,,
N001571,SSB: Thông báo giao dịch quyền mua cổ phiếu phát hành thêm của người cố liên quan đến người nội bộ Lê Hữu Báu,capital_issuance,neutral,0.0,,
N001572,SSB: Thông báo giao dịch quyền mua cổ phiếu phát hành thêm của người nội bộ Lê Thu Thủy,capital_issuance,neutral,0.0,,
N001573,SSB: Thông báo giao dịch quyền mua cổ phiếu phát hành thêm của người nội bộ Nguyễn Thị Nga,capital_issuance,neutral,0.0,,
N001574,SSB: Thông báo giao dịch quyền mua cổ phiếu phát hành thêm của tổ chức có liên quan đến người nội bộ,capital_issuance,neutral,0.0,,
N001575,TCB: Thông báo giao dịch cổ phiếu của người nội bộ Phan Thanh Sơn,other,neutral,0.0,,
N001576,DHC: Nghị quyết HĐQT về việc vay vốn ngắn hạn bổ sung vốn lưu động tại VCB,leadership,neutral,0.0,,
N001577,VCB: Thông báo ngày ĐKCC tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001580,VIC: Quyết định thay đổi niêm yết,other,neutral,0.0,,
N001581,VJC: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Thị Thúy Bình,other,neutral,0.0,,
N001582,Lãnh đạo C4G đồng loạt bán quyền mua trước đợt phát hành cổ phiếu,capital_issuance,neutral,0.0,,
N001583,Chủ tịch hoàn tất thoái 2 triệu cp LCG,leadership,neutral,0.0,,
N001586,CMG: Báo cáo kết quả phát hành cổ phiếu để trả cổ tức năm 2020,capital_issuance,neutral,0.0,,
N001587,CMG: Nghị quyết HĐQT về việc thông qua kết quả phát hành cổ phiếu trả cổ tức năm 2020,capital_issuance,neutral,0.0,,
N001588,CMG: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,other,neutral,0.0,,
N001589,DBC: Nghị quyết và Biên bản kiểm phiếu ĐHĐCĐ lấy ý kiến cổ đông bằng văn bản,other,neutral,0.0,,
N001590,DBD: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến người nội bộ Nguyễn Thị Thủy,other,neutral,0.0,,
N001591,"Có nên mua DGW, TCB, DHC?",other,neutral,0.0,,
N001592,DGW: Nghị quyết HĐQT về việc thông qua phương án phát hành cổ phiếu ESOP,capital_issuance,neutral,0.0,,
N001593,DIG: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Hùng Cường,other,neutral,0.0,,
N001594,FCN: Thông báo giao dịch cổ phiếu của người nội bộ Trần Trọng Thắng,other,neutral,0.0,,
N001595,FTS: Báo cáo thường niên năm 2021,other,neutral,0.0,,
N001596,GMD: Thông báo giao dịch cổ phiếu của người có liên quan đến người nội bộ Hoàng Thị Thanh,other,neutral,0.0,,
N001597,HAH: Thông báo giao dịch cổ phiếu của người có liên quan đến người nội bộ Vũ Thị Ngọc Ánh,other,neutral,0.0,,
N001598,"Một số cửa hàng ở TP.HCM, Đồng Nai treo biển 'hết xăng', bán cầm chừng",other,neutral,0.0,,
N001599,KBC: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,ma_ownership,neutral,0.0,,
N001600,LCG: Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N001601,Lãnh đạo mua bán cổ phiếu: Lực bán thắng thế,other,neutral,0.0,,
N001603,MWG: Nghị quyết HĐQT về việc chốt danh sách cổ đông để tổ chức ĐHĐCĐ thường niên cho năm 2022,leadership,neutral,0.0,,
N001604,NLG: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Châu Quang Phúc,other,neutral,0.0,,
N001606,ORS: Thông báo họp và link tài liệu họp ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001607,PHR: BCTC Kiểm toán năm 2021,other,neutral,0.0,,
N001608,"PNJ sắp phát hành 15 triệu cp riêng lẻ giá 95,000 đồng/cp",capital_issuance,neutral,0.0,,
N001609,PNJ: Nghị quyết HĐQT về việc phát hành cổ phần theo hình thức riêng lẻ,capital_issuance,neutral,0.0,,
N001610,PNJ: Nghị quyết HĐQT về việc thay đổi chủ tịch HĐQT công ty con,leadership,neutral,0.0,,
N001611,PVD: Nghị quyết HĐQT về việc phương án chi trả cổ tức năm 2019 và 2020,dividend,neutral,0.0,,
N001612,PVS: Thay đổi nhân sự,other,neutral,0.0,,
N001613,SHB: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,other,neutral,0.0,,
N001614,"Có nên mua DGW, TCB, DHC?",other,neutral,0.0,,
N001617,VIC: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,other,neutral,0.0,,
N001618,Áp lực nợ xấu ngân hàng gia tăng,debt_bond,neutral,0.0,,
N001620,Áp lực nợ xấu ngân hàng gia tăng,debt_bond,neutral,0.0,,
N001621,BSR: Nghị quyết Hội đồng quản trị,leadership,neutral,0.0,,
N001622,"Đón được “gió đông”, doanh nghiệp dầu khí có năm kinh doanh phát đạt",other,neutral,0.0,,
N001623,C4G: Nghị quyết Hội đồng quản trị,leadership,neutral,0.0,,
N001624,DBD: Thông báo giao dịch cổ phiếu của Người nội bộ Trịnh Thị Xuân,other,neutral,0.0,,
N001625,DXG: Thông báo giao dịch cổ phiếu ESOP của Người nội bộ Đỗ Thi Thái,capital_issuance,neutral,0.0,,
N001627,FMC: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001628,FRT: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Nguyễn Việt Anh,other,neutral,0.0,,
N001629,FRT: Thông báo giao dịch cổ phiếu của Người nội bộ Nguyễn Việt Anh,other,neutral,0.0,,
N001631,GVR: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Phạm Văn Thành,other,neutral,0.0,,
N001633,HSG: Nghị quyết HĐQT về việc bổ nhiệm chính thức cán bộ quản trị cấp cao,leadership,neutral,0.0,,
N001634,Nhóm cổ đông lớn KBC “đảo chiều” mua lại 1 triệu cp,ma_ownership,neutral,0.0,,
N001635,KDH: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,other,neutral,0.0,,
N001636,LCG: Thông báo giao dịch cổ phiếu của Người nội bộ Phan Ngọc Hiếu,other,neutral,0.0,,
N001637,LTG: Nghị quyết Hội đồng quản trị,leadership,neutral,0.0,,
N001638,MWG: Nghị quyết HĐQT về việc phát hành cổ phiếu theo chương trình lựa chọn cho người lao động trong công ty,capital_issuance,neutral,0.0,,
N001639,NTL: Quyết định của HĐQT về việc tổ chức ĐHĐCĐTN 2022,leadership,neutral,0.0,,
N001640,ORS: BCTC năm 2021,other,neutral,0.0,,
N001641,PC1: Nghị quyết HĐQT về kế hoạch tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N001642,PC1: Đính chính báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N001643,PHR: Giải trình chênh lệch lợi nhuận sau thuế năm 2021 kiểm toán so với năm 2020,earnings,neutral,0.0,,
N001644,PLX: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ ENEOS Corporation và Công ty TNHH ENEOS Việt Nam,other,neutral,0.0,,
N001645,PVD sắp phát hành hơn 84 triệu cp để trả cổ tức,capital_issuance,neutral,0.0,,
N001646,PVD: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N001647,REE: Quyết định của HĐQT về việc thành lập Công ty TNHH REE Digital,leadership,neutral,0.0,,
N001648,SAB: Thông báo ngày ĐKCC tạm ứng cổ tức đợt 2 năm 2021 bằng tiền,dividend,neutral,0.0,,
N001649,SHB: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001650,STB: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N001651,TCB: Nghị quyết HĐQT về việc cấp tín dụng cho CTCP Phúc Long Heritage,leadership,neutral,0.0,,
N001652,TRA: Thông báo ngày ĐKCC tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001653,VCI: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 18,other,neutral,0.0,,
N001655,VND: Thông báo thay đổi Giám đốc chi nhánh Nam Định,other,neutral,0.0,,
N001656,"Phân tích kỹ thuật phiên chiều 22/02: Điều chỉnh tại vùng 1,500-1,510 điểm",other,neutral,0.0,,
N001657,VSC: Quyết định thay đổi niêm yết,other,neutral,0.0,,
N001658,AGG: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N001659,An Gia “mở hàng” đầu năm với dòng căn hộ diện tích lớn Grand-Well,other,neutral,0.0,,
N001660,BAF: Tài liệu bầu bổ sung Thành viên HĐQT,leadership,neutral,0.0,,
N001661,BAF: Tài liệu họp ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001662,"C4G: Nguyễn Phương Vinh - Phó Tổng Giám đốc - đăng ký bán 17,500 CP",leadership,neutral,0.0,,
N001663,CMG: Điều lệ công ty sửa đổi bổ sung,other,neutral,0.0,,
N001664,DXG: Thông báo giao dịch cổ phiếu của Người nội bộ Lương Trí Thìn,other,neutral,0.0,,
N001665,GAS: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N001666,Góc nhìn đầu tư 2022: Ngành cảng biển (Kỳ 2),other,neutral,0.0,,
N001667,HCM: Nghị quyết HĐQT về việc thông qua chương trình họp ĐHĐCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N001668,"Hòa Phát chuẩn bị rót thêm 3,300 tỷ đồng vào mảng bất động sản",market_industry,neutral,0.0,,
N001669,IJC: Thông báo ngày ĐKCC tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001670,MBB: Nghị quyết HĐQT về việc thông qua kế hoạch tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001671,Bước nhảy vọt của Masan,other,neutral,0.0,,
N001672,"Phân tích kỹ thuật phiên chiều 23/02: VN-Index vượt vùng 1,500-1,510 điểm",market_industry,neutral,0.0,,
N001673,"Thế giới Di động dự kiến phát hành hơn 19 triệu cp ESOP với giá 10,000 đồng/cp",capital_issuance,neutral,0.0,,
N001674,NKG: Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N001675,PDR: Thông báo giao dịch cổ phiếu của Người nội bộ Nguyễn Văn Đạt,other,neutral,0.0,,
N001676,PNJ: Thông báo giao dịch cổ phiếu của Người nội bộ Lê Quang Phúc,other,neutral,0.0,,
N001677,BVSC dự báo CEO và PVD có khả năng vào VNM ETF,other,neutral,0.0,,
N001678,SSB: Nghị quyết HĐQT về ngày ĐKCC thực hiện quyền tham dự ĐHĐCĐTN 2022,leadership,neutral,0.0,,
N001679,SSI: Báo cáo kết quả phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,capital_issuance,neutral,0.0,,
N001680,SSI: Nghị quyết HĐQT về việc ban hành Quy chế hoạt động của UBKT,leadership,neutral,0.0,,
N001681,SSI: Nghị quyết HĐQT về việc thay đổi địa điểm phòng giao dịch và Chi nhánh,leadership,neutral,0.0,,
N001682,SSI: Quyết định của HĐQT về việc tiếp tục phân bổ cổ phiếu ESOP chưa được phân phối hết,capital_issuance,neutral,0.0,,
N001683,SSI: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,other,neutral,0.0,,
N001684,SZC: BCTC năm 2021,other,neutral,0.0,,
N001685,SZC: Giải trình chênh lệch lợi nhuận sau thuế năm 2021 kiểm toán so với năm 2020,earnings,neutral,0.0,,
N001686,"VIB: Thông báo thời gian, địa điểm và link cung cấp tài liệu họp ĐHĐCĐ thường niên 2022",other,neutral,0.0,,
N001687,Vingroup tham dự Hội nghị thượng đỉnh kinh tế sáng tạo Superverse 2022,other,neutral,0.0,,
N001688,ACV: Thay đổi nhân sự,other,neutral,0.0,,
N001689,AGG: Quyết định của HĐQT về việc sáp nhập công ty con,ma_ownership,neutral,0.0,,
N001690,AGG: Quyết định của HĐQT về việc thông qua việc gia hạn thời gian nộp tiền thực hiện quyền mua,leadership,neutral,0.0,,
N001691,AGG: Thông báo nhận được quyết định của Tòa án vào ngày 23/02/2022,other,neutral,0.0,,
N001693,BAF: Thông báo mời họp ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001694,BWE: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Nguyễn Văn Thiền,other,neutral,0.0,,
N001695,CMG: Báo cáo tình hình sử dụng vốn thu được từ đợt phát hành cổ phiếu riêng lẻ cho nhà đầu tư chiến lược,capital_issuance,neutral,0.0,,
N001696,"CMG: Thông báo về việc điều chỉnh giá khởi điểm, thời gian giao dịch chuyển nhượng cổ phiếu CMG của Agribank",ma_ownership,neutral,0.0,,
N001697,"Giữa hơn 700 mã đỏ lửa, nhóm dầu khí và phân bón vẫn ‘bay ngược gió’",other,neutral,0.0,,
N001698,Ai là ông vua EPS trên thị trường chứng khoán Việt trong năm 2021?,market_industry,neutral,0.0,,
N001699,Ai là ông vua EPS trên thị trường chứng khoán Việt trong năm 2021?,market_industry,neutral,0.0,,
N001700,"DIG: Nghị quyết HĐQT về việc thông qua nội dung, thời gian tổ chức họp ĐHĐCĐ thường niên 2022",leadership,neutral,0.0,,
N001701,DIG: Quyết định của HĐQT về ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001702,Phó Chủ tịch DIG đăng ký gom 5 triệu cp nhưng chỉ mua 145 ngàn cp,leadership,neutral,0.0,,
N001703,DMC: Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N001705,Chủ tịch DXG muốn gom hơn 20 triệu cp,leadership,neutral,0.0,,
N001706,FMC: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N001708,HDB: Thông báo giao dịch cổ phiếu của Người nội bộ Phạm Quốc Thanh,other,neutral,0.0,,
N001709,HHV: Nghị quyết HĐQT về việc triệu tập ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N001710,IDI: Thông báo ngày ĐKCC tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001711,LCG: Thông báo ngày ĐKCC tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001714,NLG: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Lâm Ngọc Minh,other,neutral,0.0,,
N001715,NLG: Thông báo giao dịch cổ phiếu của người có liên quan đến Người nội bộ Lâm Ngọc Minh,other,neutral,0.0,,
N001716,VND và NLG vào FTSE ETF trong đợt review tháng 3/2022?,other,neutral,0.0,,
N001717,PDR: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công ty TNHH Phát Đạt Holdings,other,neutral,0.0,,
N001718,PLX: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ bất thường năm 2022,other,neutral,0.0,,
N001719,Phân tích kỹ thuật phiên chiều 24/02: Chỉ báo Stochastic Oscillator cho tín hiệu bán,other,neutral,0.0,,
N001720,SSI: Báo cáo kết quả mua cổ phiếu ESOP của người nội bộ và người có liên quan,capital_issuance,neutral,0.0,,
N001721,VCG: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Đỗ Thị Thanh,other,neutral,0.0,,
N001723,VSC: Nghị quyết HĐQT về việc bổ nhiệm một số vị trí nhân sự chủ chốt,leadership,neutral,0.0,,
N001724,VSC: Thông báo thư mời và đường dẫn tài liệu họp ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001725,VSC: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,other,neutral,0.0,,
N001726,AAA: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công ty Cổ phần Tập đoàn An Phát Holdings,other,neutral,0.0,,
N001727,BCM: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N001728,"Agribank muốn thoái vốn tại CMG với giá khởi điểm 56,700 đồng/cp",ma_ownership,neutral,0.0,,
N001730,DBC: Giấy xác nhận thay đổi nội dung đăng ký doanh nghiệp (bổ sung ngành nghề kinh doanh),other,neutral,0.0,,
N001731,"DBC: Điều lệ tổ chức và hoạt động sửa đổi, bổ sung",other,neutral,0.0,,
N001732,DBD: Nghị quyết HĐQT về ngày ĐKCC thực hiện quyền tham dự ĐHĐCĐTN 2022,leadership,neutral,0.0,,
N001733,DHG: BCTC Hợp nhất năm 2021,other,neutral,0.0,,
N001734,DHG: BCTC năm 2021,other,neutral,0.0,,
N001735,"DHG: Thông báo về thời gian, địa điểm tổ chức ĐHĐCĐ thường niên năm 2022",other,neutral,0.0,,
N001736,DXG: Nghị quyết HĐQT về việc lấy ý kiến cổ đông bằng văn bản,leadership,neutral,0.0,,
N001737,"Yuanta: VNM ETF có thể gọi tên FTS, HUT, SZC, DXG",other,neutral,0.0,,
N001738,EIB: Nghị quyết HĐQT về kế hoạch tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N001739,EIB: Quyết định ban hành Quy chế hoạt động của BKS (kèm quy chế),other,neutral,0.0,,
N001740,EIB: Quyết định của HĐQT về việc ban hành Quy chế hoạt động của HĐQT (kèm quy chế),leadership,neutral,0.0,,
N001741,EIB: Quyết định của HĐQT về việc ban hành Quy chế quản trị nội bộ công ty (kèm quy chế),leadership,neutral,0.0,,
N001742,EIB: Điều lệ công ty sửa đổi bổ sung,other,neutral,0.0,,
N001744,HCM: Nghị quyết HĐQT về việc ký kết hợp đồng và giao dịch dự kiến năm 2022,leadership,neutral,0.0,,
N001745,Tổng Giám đốc HDBank muốn mua 1 triệu cp,leadership,neutral,0.0,,
N001746,IJC: BCTC Hợp nhất năm 2021,other,neutral,0.0,,
N001748,IJC: Giải trình BCTC năm 2021 so với cùng kỳ năm trước,other,neutral,0.0,,
N001749,NTL: Thông báo về ngày đăng ký cuối cùng tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001750,PNJ: Thông báo ngày ĐKCC tổ chức ĐHĐCĐ thường niên năm 2022 và tạm ứng cổ tức đợt 1 năm 2021,dividend,neutral,0.0,,
N001751,REE: Quyết định của HĐQT về việc thành lập công ty con,leadership,neutral,0.0,,
N001752,"Phân tích kỹ thuật phiên chiều 25/02: VN-Index test lại vùng 1,500-1,510 điểm",market_industry,neutral,0.0,,
N001753,SSB: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Vo Long Nhi và Đặng Thu Trang,other,neutral,0.0,,
N001754,SSB: Báo cáo kết quả giao dịch quyền mua cổ phiếu của Người nội bộ,other,neutral,0.0,,
N001755,SSB: Báo cáo kết quả giao dịch quyền mua cổ phiếu của người có liên quan đến Người nội bộ Lê Hữu Báu,other,neutral,0.0,,
N001756,SSB: Báo cáo kết quả giao dịch quyền mua cổ phiếu của tổ chức có liên quan đến Người nội bộ,other,neutral,0.0,,
N001758,TCB: Nghị quyết HĐQT về việc phê duyệt giao dịch với người có liên quan,leadership,neutral,0.0,,
N001759,VHM: Quyết định của HĐQT về việc góp vốn thành lập công ty con,leadership,neutral,0.0,,
N001760,VND: Thông báo giấy chứng nhận đăng ký chào bán cổ phiếu ra công chúng,capital_issuance,neutral,0.0,,
N001761,VPB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công đoàn VPB,other,neutral,0.0,,
N001763,BVS: BVSC - Nghị quyết Hội đồng quản trị về việc tổ chức đại hội đồng cổ đông thường niên năm 2022,leadership,neutral,0.0,,
N001764,"Tiềm năng nào ở ACV, DPR, VGI?",other,neutral,0.0,,
N001765,C4G: Thay đổi nhân sự,other,neutral,0.0,,
N001766,CSV: Nghị quyết HĐQT về việc tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001767,DBD: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001768,"Lãnh đạo mua bán cổ phiếu: Nhiều giao dịch lớn tại NBB, DAG, DXG và EVF",other,neutral,0.0,,
N001770,FOX: Tài liệu họp Đại hội đồng cổ đông,other,neutral,0.0,,
N001771,HAH: Báo cáo thường niên năm 2021,other,neutral,0.0,,
N001772,HCM: Thông báo về ngày đăng ký cuối cùng tổ chức ĐHCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N001773,HDG: Nghị quyết HĐQT về việc triệu tập ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001774,HHV: Nghị quyết HĐQT về việc thành lập chi nhánh Công ty tại tỉnh Tiền Giang,leadership,neutral,0.0,,
N001775,IJC: Nghị quyết HĐQT về việc mua cổ phần của CTCP Công nghệ & Truyền thông Việt Nam,leadership,neutral,0.0,,
N001776,IMP: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001777,KDH: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Công ty TNHH Bảo hiểm Hanwha Life Việt Nam,other,neutral,0.0,,
N001778,KDH: Nghị quyết HĐQT số 07/2022 ngày 28/02/2022,leadership,neutral,0.0,,
N001779,NKG: Thông báo về ngày đăng ký cuối cùng tham dự ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001780,Phân tích kỹ thuật phiên chiều 28/02: Kịch bản quen thuộc lặp lại,other,neutral,0.0,,
N001781,Tập đoàn Nam Long động thổ Akari City giai đoạn 2,other,neutral,0.0,,
N001782,OCB: Quyết định của HĐQT về việc tuyển dụng và bổ nhiệm chức vụ đối với Ông Nguyễn Xuân Hiệp,leadership,neutral,0.0,,
N001783,PAN: Nghị quyết HĐQT về việc tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001784,Doanh nghiệp xây dựng 2021: Thành trì vẫn kiên cố,other,neutral,0.0,,
N001785,PC1: Thông báo về ngày đăng ký cuối cùng tổ chức ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001786,PDR: BCTC Hợp nhất năm 2021,other,neutral,0.0,,
N001787,PDR: BCTC năm 2021,other,neutral,0.0,,
N001788,PDR: Giải trình KQKD HN và riêng sau kiểm toán năm 2021 so với cùng kỳ năm trước,other,neutral,0.0,,
N001789,PDR: Quyết định của HĐQT về việc tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001790,PDR: Thông báo mời họp ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001791,PLX: Quyết định của HĐQT về việc bổ nhiệm lại chức vụ Phó Tổng Giám đốc,leadership,neutral,0.0,,
N001792,PVD: Thông báo về ngày đăng ký cuối cùng tham dự ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N001793,"SSI Research: CEO, PVD và VIX đang nắm cơ hội vào VNM ETF",other,neutral,0.0,,
N001794,SGN: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001795,SIP: Thay đổi giấy đăng ký kinh doanh,other,neutral,0.0,,
N001797,SZC: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Phạm Quý Tùng,earnings,neutral,0.0,,
N001798,VCG: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Công ty TNHH An Quý Hưng và CTCP Đầu tư Pacific Holdings,earnings,neutral,0.0,,
N001799,VCG: Quyết định của HĐQT về ngày đăng ký cuối cùng để tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N001800,"Tiềm năng nào ở ACV, DPR, VGI?",other,neutral,0.0,,
N001802,VSC: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công ty Cổ phần Đại lý Vận tải SAFI,other,neutral,0.0,,
N001804,"ACB liên tiếp nhận nhiều giải thưởng danh giá trong khu vực, củng cố vị thế trong ngành tài chính ngân hàng",other,neutral,0.0,,
N001805,BAF: Báo cáo của HĐQT về hoạt động năm 2021 và định hướng kế hoạch năm 2022,leadership,neutral,0.0,,
N001806,BAF: Báo cáo kết quả hoạt động sản xuất kinh doanh năm 2021 và kế hoạch kinh doanh năm 2022,other,neutral,0.0,,
N001809,BSR: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2022,other,neutral,0.0,,
N001810,Phân tích kỹ thuật phiên chiều 01/03: Chờ đợi sự bứt phá,other,neutral,0.0,,
