article_id,title,category,sentiment_label,general_sentiment,manual_sentiment,manual_category
N000268,"OCB sẽ phát hành 5 triệu cp ESOP với giá 10,000 đồng/cp",capital_issuance,neutral,0.0,,
N000269,OCB: Thông báo công văn của NHNN về việc chấp thuận đề nghị thành lập 05 Chi nhánh của OCB,other,neutral,0.0,,
N000270,OCB: Thông báo công văn của NHNN về việc chấp thuận đề nghị thành lập 06 phòng giao dịch của OCB,other,neutral,0.0,,
N000271,PHR: BCTC Quý 04.2021,earnings,neutral,0.0,,
N000272,PHR: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N000273,PHR: Thông báo nhận được Quyết định của Thủ tướng Chính Phủ về việc điều chỉnh chủ trương đầu tư dự án Khu công nghiệp Việt Nam - Singapore III,project_contract,neutral,0.0,,
N000274,SHB không cấp tín dụng cho khách hàng tham gia đấu giá đất ở Thủ Thiêm,other,neutral,0.0,,
N000275,SIP: Giấy chứng nhận đăng ký hoạt động văn phòng đại diện,other,neutral,0.0,,
N000276,SSB: Thông báo ngày ĐKCC thực hiện quyền mua cổ phiếu,other,neutral,0.0,,
N000277,Chuyên gia SSI: Thị trường đã kỳ vọng vào các cổ phiếu bất động sản quá nhiều,market_industry,neutral,0.0,,
N000278,STB: Nghị quyết HĐQT về việc chuyển địa điểm Trụ sở Phòng giao dịch Lấp Vò (trực thuộc chi nhánh Đồng Tháp),leadership,neutral,0.0,,
N000279,VPB: Phiếu lấy ý kiến cổ đông bằng văn bản,other,neutral,0.0,,
N000280,VPB: Tờ Trình điều chỉnh tỷ lệ sở hữu của nhà đầu tư nước ngoài tối đa,ma_ownership,neutral,0.0,,
N000281,VSC: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Bùi Minh Hưng,other,neutral,0.0,,
N000282,VSC: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Dương Tiến Dũng,other,neutral,0.0,,
N000283,VSC: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Lê Thế Trung,other,neutral,0.0,,
N000284,VSC: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Thế Trọng,other,neutral,0.0,,
N000285,VSC: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Việt Trung,other,neutral,0.0,,
N000286,ABBank chốt quyền chia cổ phiếu thưởng tỷ lệ 35%,capital_issuance,neutral,0.0,,
N000287,TP.HCM: Người trẻ ít vốn mua nhà bằng cách nào?,other,neutral,0.0,,
N000288,ANV: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N000289,CRE: Thông báo giao dịch cổ phiếu của người nội bộ Trần Thị Tuyết Mai,other,neutral,0.0,,
N000290,CTG: Nghị quyết HĐQT về việc nhất trí thông qua các hợp đồng hạn mức giao dịch trên thị trường liên ngân hàng giữa VietinBank và Ngân hàng TNHH Indovina,leadership,neutral,0.0,,
N000291,"Hành trình đảo danh mục VNM ETF, FTSE ETF và quỹ ETF của MSCI trong năm 2021",other,neutral,0.0,,
N000292,FMC: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 24,other,neutral,0.0,,
N000293,FRT: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Việt Anh,other,neutral,0.0,,
N000294,GVR: Biên bản ĐHĐCĐ bất thường năm 2021,other,neutral,0.0,,
N000295,GVR: Nghị quyết HĐQT kỳ họp lần thứ nhất nhiệm kỳ 2021-2026,leadership,neutral,0.0,,
N000296,GVR: Nghị quyết ĐHĐCĐ bất thường năm 2021,other,neutral,0.0,,
N000297,Mua hộp quà Tết 2022 đẹp ở đâu Hà Nội và TPHCM?,other,neutral,0.0,,
N000298,TP HCM không bắn pháo hoa Tết âm lịch 2022,other,neutral,0.0,,
N000299,Phân tích kỹ thuật phiên chiều 13/01: Chỉ báo MACD tạm thời cho tín hiệu bán,other,neutral,0.0,,
N000300,HHV: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Quang Huy,other,neutral,0.0,,
N000301,HHV: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Tấn Đông,other,neutral,0.0,,
N000302,HHV: Thông báo về việc niêm yết và ngày giao dịch đầu tiên,other,neutral,0.0,,
N000303,IMP: Thông báo đường dẫn tài liệu lấy ý kiến cổ đông bằng văn bản,other,neutral,0.0,,
N000304,"Hành trình đảo danh mục VNM ETF, FTSE ETF và quỹ ETF của MSCI trong năm 2021",other,neutral,0.0,,
N000305,KBC: Thông báo mời họp ĐHĐCĐ bất thường lần 1 năm 2022 và các Nghị quyết có liên quan,other,neutral,0.0,,
N000306,LCG: Thông báo giao dịch cổ phiếu của người nội bộ Bùi Dương Hùng,other,neutral,0.0,,
N000308,PDR: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Văn Đạt,other,neutral,0.0,,
N000309,CHP: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công ty TNHH Năng lượng REE,other,neutral,0.0,,
N000310,Cùng SHB rinh ngay lộc vàng đón Nhâm Dần an khang,other,neutral,0.0,,
N000311,Đặc quyền vượt trội - Mở lối thành công với thẻ doanh nghiệp Sacombank Mastercard,other,neutral,0.0,,
N000312,VCI: Nghị quyết HĐQT về việc mua lại trước hạn trái phiếu phát hành lần 8 năm 2021,debt_bond,neutral,0.0,,
N000313,VGI: Thay đổi nhân sự,other,neutral,0.0,,
N000314,VIB: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến người nội bộ Phan Đặng Như Hoa,other,neutral,0.0,,
N000315,VPB: Nghị quyết HĐQT về việc thông qua mua/nhận chuyển nhượng cổ phần tại CTCP CK ASC,ma_ownership,neutral,0.0,,
N000316,AAA: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần 33,other,neutral,0.0,,
N000317,ACB: Quyết định của HĐQT về việc thay đổi nhân sự,leadership,neutral,0.0,,
N000318,Ông Từ Tiến Phát chính thức trở thành Tổng Giám đốc ACB nhiệm kỳ 2022-2025,leadership,neutral,0.0,,
N000319,AGG: Quyết định của HĐQT về việc phê duyệt các giao dịch dự kiến phát sinh trong năm 2022,leadership,neutral,0.0,,
N000320,AGG: Thông báo ngày ĐKCC thực hiện quyền nhận cổ tức bằng cổ phiếu và quyền mua cổ phiếu phát hành thêm,capital_issuance,neutral,0.0,,
N000321,BID: Báo cáo kết quả đợt phát phát hành cổ phiếu để trả cổ tức,capital_issuance,neutral,0.0,,
N000322,BWE: Thông báo mời họp ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N000323,CMG: Nghị quyết HĐQT về việc chuyển nhượng vốn góp tại CMC Telecom,ma_ownership,neutral,0.0,,
N000324,CMG: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,other,neutral,0.0,,
N000325,DGW: Xin gia hạn thời gian nộp BCTC quý 4/2021,earnings,neutral,0.0,,
N000326,DIG: Trích lục Nghị quyết HĐQT về việc thông qua các chỉ tiêu chính của kế hoạch SXKD năm 2022 và giai đoạn 2022-2025,leadership,neutral,0.0,,
N000327,"Xu hướng “làm thành phố, sống ngoại ô” của người Việt",other,neutral,0.0,,
N000328,FCN: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Thị Nghiên,other,neutral,0.0,,
N000329,Doanh nghiệp thủy sản sẽ không có nhiều “đất diễn” trong năm 2022,other,neutral,0.0,,
N000330,"Phân tích kỹ thuật phiên chiều 14/01: Vùng 1,470-1,480 điểm vẫn là hỗ trợ quan trọng",other,neutral,0.0,,
N000331,GVR: Quyết định của HĐQT về việc bổ nhiệm TGĐ,leadership,neutral,0.0,,
N000332,HDB: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Nguyễn Ngọc Quỳnh,other,neutral,0.0,,
N000333,Hơn 267 triệu cp HHV sẽ niêm yết tại HOSE vào ngày 20/01,other,neutral,0.0,,
N000334,"Phân tích kỹ thuật phiên chiều 14/01: Vùng 1,470-1,480 điểm vẫn là hỗ trợ quan trọng",other,neutral,0.0,,
N000336,LCG: Nghị quyết HĐQT về việc ban hành Quy chế hoạt động của HĐQT và Quy chế nội bộ về quản trị công ty và đường dẫn các quy chế,leadership,neutral,0.0,,
N000337,LCG: Thông báo giao dịch cổ phiếu của người nội bộ Phan Ngọc Hiếu,other,neutral,0.0,,
N000338,LPB: Công văn của UBCKNN về báo cáo kết quả chào bán trái phiếu ra công chúng đợt 1 của LPB,debt_bond,neutral,0.0,,
N000339,LPB: Thông báo giao dịch cổ phiếu của Người nội bộ Bùi Thái Hà,other,neutral,0.0,,
N000340,LPB: Thông báo giao dịch cổ phiếu của người có liên quan đến Người nội bộ Dương Tuyết Lan,other,neutral,0.0,,
N000342,MWG: Báo cáo về thay đổi sở hữu của cổ đông lớn Arisaig Asia Fund Limited,ma_ownership,neutral,0.0,,
N000344,NLG: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Lâm Ngọc Minh,other,neutral,0.0,,
N000345,NLG: Thông báo giao dịch cổ phiếu của người có liên quan đến Người nội bộ Lâm Ngọc Minh,other,neutral,0.0,,
N000346,PDR: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Công ty TNHH Phát Đạt Holdings,other,neutral,0.0,,
N000347,QNS: Ngày đăng ký cuối cùng trả cổ tức bằng tiền mặt,dividend,neutral,0.0,,
N000349,SHS: Quyết định của HĐQT về việc hợp tác giữa SHS và SHB triển khai hoạt động bán lẻ trái phiếu,debt_bond,neutral,0.0,,
N000350,SeABank chào bán hơn 181.3 triệu cp cho cổ đông hiện hữu,capital_issuance,neutral,0.0,,
N000351,TCB: Quyết định của HĐQT về việc chấm dứt hoạt động phòng giao dịch Bắc Cường,leadership,neutral,0.0,,
N000352,VIX: BCTC Quý 04.2021,earnings,neutral,0.0,,
N000353,VIX: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N000354,VIX: Giải trình chênh lệch lợi nhuận sau thuế quý 4/2021 so với quý 4/2020,earnings,neutral,0.0,,
N000355,VPB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công đoàn VPB,other,neutral,0.0,,
N000356,VPBank chuẩn bị mua lại 97.42% vốn của ASCS,ma_ownership,neutral,0.0,,
N000358,ACB: Quyết định của HĐQT về việc bổ nhiệm Phó TGĐ,leadership,neutral,0.0,,
N000359,Ông Nguyễn Khắc Nguyện được bổ nhiệm làm Phó Tổng ACB,leadership,neutral,0.0,,
N000360,AGG: Thông báo ngày ĐKCC chi trả cổ tức năm 2020 bằng cổ phiếu và thực hiện quyền mua cổ phiếu chào bán cho CĐHH,capital_issuance,neutral,0.0,,
N000361,Lãnh đạo mua bán cổ phiếu: Ồ ạt thoái vốn,ma_ownership,neutral,0.0,,
N000362,C4G: Ngày đăng ký cuối cùng phát hành cổ phiếu cho cổ đông hiện hữu,capital_issuance,neutral,0.0,,
N000363,CTD: Báo cáo kết quả đợt chào bán trái phiếu ra công chúng,debt_bond,neutral,0.0,,
N000364,DBD: Thông báo giao dịch cổ phiếu của người có liên quan đến người nội bộ Nguyễn Thị Thủy,other,neutral,0.0,,
N000365,FCN: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Quốc Bảo,other,neutral,0.0,,
N000366,FPT: Báo cáo kết quả bán cổ phiếu quỹ cho CBNV,other,neutral,0.0,,
N000367,FPT: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,other,neutral,0.0,,
N000368,GVR: Thông báo giao dịch cổ phiếu của người nội bộ Phạm Văn Thành,other,neutral,0.0,,
N000369,HAH: Báo cáo về thay đổi sở hữu của cổ đông lớn Công ty Cổ phần Đầu tư Sao Á D.C,ma_ownership,neutral,0.0,,
N000370,HDB: Thông báo thay đổi địa điểm Phòng giao dịch Nguyễn Oanh,other,neutral,0.0,,
N000372,HSG: Báo cáo thường niên niên độ 2020-2021,other,neutral,0.0,,
N000373,HSG: Nghị quyết HĐQT về việc thay đổi địa chỉ Chi nhánh,leadership,neutral,0.0,,
N000374,JVC: Báo cáo về ngày không còn là cổ đông lớn Nguyễn Huy Tuấn,ma_ownership,neutral,0.0,,
N000375,KBC: Nghị quyết HĐQT về việc thông qua phương án bán cổ phiếu quỹ,leadership,neutral,0.0,,
N000376,Lãnh đạo mua bán cổ phiếu: Ồ ạt thoái vốn,ma_ownership,neutral,0.0,,
N000377,"LPB: Thông báo giao dịch cổ phiếu của Người nội bộ Vũ Quốc Khánh, Lê Thị Thanh Nga và Lê Anh Tùng",other,neutral,0.0,,
N000378,LPB: Thông báo giao dịch cổ phiếu của người có liên quan đến người nội bộ Nguyễn Thị Ngọc Bích,other,neutral,0.0,,
N000379,MSB công bố kết quả kinh doanh trước kiểm toán năm 2021,earnings,neutral,0.0,,
N000380,POW báo lãi sau thuế năm 2021 giảm 28%,earnings,neutral,0.0,,
N000381,Phân tích kỹ thuật phiên chiều 17/01: Giằng co tại đường Middle,other,neutral,0.0,,
N000382,SSI tạo dấu ấn quốc tế với thương vụ M&A xuyên biên giới tốt nhất năm 2021,other,neutral,0.0,,
N000383,Sacombank vào top 50 doanh nghiệp xuất sắc Việt Nam năm 2021,other,neutral,0.0,,
N000384,TCB: Quyết định của HĐQT về việc thay đổi tên phòng giao dịch Hưng Đạo Vương,leadership,neutral,0.0,,
N000385,TCB: Quyết định của HĐQT về việc thay đổi địa chỉ Chi nhánh Thanh Hóa,leadership,neutral,0.0,,
N000386,VIB: Quyết định về ngày đăng ký cuối cùng để chốt danh sách cổ đông tham dự họp ĐHĐCĐ thường niên năm 2022,other,neutral,0.0,,
N000387,VSC: Báo cáo kết quả chào bán cổ phiếu ra công chúng,capital_issuance,neutral,0.0,,
N000388,VSC: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,other,neutral,0.0,,
N000389,AGR: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N000390,CMG: Quyết định của HĐQT về việc thông qua ngày ĐKCC lập DSCĐ thực hiện quyền chi trả cổ tức năm 2020 bằng cổ phiếu,dividend,neutral,0.0,,
N000391,CMG: Thông báo ngày ĐKCC để thực hiện quyền trả cổ tức năm 2020 bằng cổ phiếu,dividend,neutral,0.0,,
N000392,CMG: Thông báo phát hành cổ phiếu để trả cổ tức năm 2020,capital_issuance,neutral,0.0,,
N000393,CSV: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N000394,CTG: Quyết định của HĐQT về việc ban hành Quy chế CBTT trên thị trường chứng khoán (kèm quy chế),leadership,neutral,0.0,,
N000395,DBC: Quyết định của HĐQT về việc điều chỉnh ngày chốt DSCĐ để lấy ý kiến cổ đông bằng văn bản,leadership,neutral,0.0,,
N000396,DIG: Báo cáo về thay đổi sở hữu của cổ đông lớn Công ty Cổ phần Kinh doanh Địa ốc Him Lam,ma_ownership,neutral,0.0,,
N000397,DIG: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Hùng Cường,other,neutral,0.0,,
N000398,Him Lam bán 2.8 triệu cp DIG ngay vùng đỉnh,other,neutral,0.0,,
N000399,DPM: CBTT chi trả cổ tức đợt 1 năm 2021 bằng tiền,dividend,neutral,0.0,,
N000400,DPM: Thông báo ngày ĐKCC chi trả cổ tức đợt 1 năm 2021 bằng tiền,dividend,neutral,0.0,,
N000401,DPM: Thông báo và Nghị quyết HĐQT về ngày ĐKCC để thực hiện quyền trả cổ tức,dividend,neutral,0.0,,
N000402,DXG: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,ma_ownership,neutral,0.0,,
N000403,FCN: Quyết định thay đổi niêm yết,other,neutral,0.0,,
N000404,Phân tích kỹ thuật phiên chiều 18/01: VN-Index tạm dừng với mẫu hình Spinning Top,market_industry,neutral,0.0,,
N000405,IDI: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N000406,JVC: Báo cáo về ngày trở thành cổ đông lớn CTCP Đầu tư và Phát triển An Khang Việt Nam,ma_ownership,neutral,0.0,,
N000407,KBC lên kế hoạch bán sạch gần 6 triệu cp quỹ,other,neutral,0.0,,
N000408,"MSN: Nhiều tổ chức tài chính quốc tế khuyến nghị mua, giá mục tiêu lên đến 200,000 đồng/cp",other,neutral,0.0,,
N000409,Thị trường chứng quyền 19/01/2022: Chứng quyền MSN biến động tích cực,other,neutral,0.0,,
N000410,NKG: Thông báo công văn của UBCKNN về chấp nhận báo cáo kết quả phát hành cổ phiếu ESOP của NKG,capital_issuance,neutral,0.0,,
N000411,PC1: Nghị quyết HĐQT về việc điều chỉnh sơ đồ tổ chức của công ty,leadership,neutral,0.0,,
N000412,PDR: BCTC Hợp nhất quý 4 năm 2021,earnings,neutral,0.0,,
N000413,PDR: BCTC Quý 04.2021,earnings,neutral,0.0,,
N000414,PDR: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N000415,PDR: Giải trình KQKD HN và riêng quý 4/2021 so với cùng kỳ năm trước,earnings,neutral,0.0,,
N000416,Phân tích kỹ thuật phiên chiều 18/01: VN-Index tạm dừng với mẫu hình Spinning Top,market_industry,neutral,0.0,,
N000417,PHR: Thông báo nhận được quyết định thu hồi đất để thực hiện dự án Khu công nghiệp Việt Nam - Singapore III,project_contract,neutral,0.0,,
N000418,PPC: BCTC Quý 04.2021,earnings,neutral,0.0,,
N000419,PPC: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N000420,PPC: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N000421,SHB liên tiếp được vinh danh các giải thưởng uy tín quốc tế và trong nước,other,neutral,0.0,,
N000422,SHS: Quyết định của HĐQT về việc hợp tác giữa SHS và SHB triển khai hoạt động bán lẻ trái phiếu,debt_bond,neutral,0.0,,
N000423,SHS: Quyết định của Hội đồng quản trị về việc hợp tác giữa SHS và SHB triển khai hoạt động bán lẻ trái phiếu,debt_bond,neutral,0.0,,
N000424,"SIP: Trần Ngọc Vân - Phó Tổng Giám đốc - đã bán 80,000 CP",leadership,neutral,0.0,,
N000425,"90 khách hàng may mắn trúng thưởng chương trình ""Giao dịch ngay - Quà mê say"" và ""Bảo vệ mỗi ngày - Táo xịn về tay""",other,neutral,0.0,,
N000426,Chứng khoán Globalmind Capital về tay VIB?,other,neutral,0.0,,
N000427,VND: Quyết định của HĐQT về việc chuyển nhượng và nhận chuyển nhượng vốn góp Công ty TNHH IVND,ma_ownership,neutral,0.0,,
N000428,VSC: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N000429,BAF: Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N000430,BID: HĐQT thông qua dự thảo phụ lục hợp đồng sửa đổi khoản vay hợp vốn với Keb Hanabank,leadership,neutral,0.0,,
N000431,BID: Thông báo công văn của UBCKNN về báo cáo điều chỉnh kêt quả phát hành cổ phiếu để trả cổ tức của BID,capital_issuance,neutral,0.0,,
N000432,BID: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành sau điều chỉnh,other,neutral,0.0,,
N000433,"BSI: Nghị quyết HĐQT về việc sửa đổi, bổ sung điều lệ công ty",leadership,neutral,0.0,,
N000434,DCM: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Đinh Như Cường,other,neutral,0.0,,
N000435,DGC: BCTC Hợp nhất quý 4 năm 2021,earnings,neutral,0.0,,
N000436,DGC: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N000437,DGC: Giải trình chênh lệch lợi nhuận sau thuế quý 4/2021 so với quý 4/2020,earnings,neutral,0.0,,
N000438,DGC: Nghị quyết HĐQT về việc chốt DSCĐ tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N000439,"DGC: Nghị quyết HĐQT về việc thông qua kết quả SXKD quý 4/2021,kế hoạch kinh doanh quý 1/2022 và giao dịch với bên liên quan",earnings,neutral,0.0,,
N000440,DGC: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N000441,"DIG: Cổ phiếu nằm sàn triền miên, Phó Chủ tịch đăng ký mua vào 5 triệu cp",leadership,neutral,0.0,,
N000442,DIG: Nghị quyết HĐQT về việc thông qua phương án nhân sự Ban điều hành,leadership,neutral,0.0,,
N000443,FCN: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Phùng Tiến Trung,other,neutral,0.0,,
N000444,FCN: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 32,other,neutral,0.0,,
N000445,FTS: BCTC Quý 04.2021,earnings,neutral,0.0,,
N000446,FTS: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N000447,FTS: Giải trình biến động LNST quý 4/2021 so với cùng kỳ năm trước,earnings,neutral,0.0,,
N000448,HAH: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2022,other,neutral,0.0,,
N011256,PHR: BCTC Hợp nhất năm 2022,other,neutral,0.0,,
N032706,PDR: Báo cáo tình hình quản trị Công ty 06 tháng đầu năm 2024,other,neutral,0.0,,
N051376,Bộ Xây dựng đề xuất lựa chọn 18 doanh nghiệp xây dựng có năng lực tốt nhất làm nhà ở xã hội,other,neutral,0.0,,
N054028,CMG: BCTC 6 tháng đầu năm 2025,other,neutral,0.0,,
N024521,HDB: HDB - TB TGĐ thay đổi địa điểm của PGD Phú Bình,other,neutral,0.0,,
N012526,[Infographics]: 10 doanh nghiệp có giá trị vốn hóa lớn nhất thị trường,other,neutral,0.0,,
N053265,BID: Quyết định của TGĐ về việc thay đổi địa chỉ đặt trụ sở Chi nhánh và các phòng GD trực thuộc CN Phú Quốc,other,neutral,0.0,,
N030712,HDB: Công bố đường dẫn Báo cáo Phát triển bền vững năm 2023,other,neutral,0.0,,
N047976,Ai đứng sau cú sang tay hơn 400 tỷ đồng tại VSC?,other,neutral,0.0,,
N014946,PLX: BCTC Hợp nhất Kiểm toán năm 2022,other,neutral,0.0,,
N032749,Cùng OCB khám phá hành trình Chọn niềm tin – Trọn thịnh vượng,other,neutral,0.0,,
N046011,"Cuộc cạnh tranh “ngôi vương tiền mặt"": VIC dẫn đầu, VGI bám đuổi quyết liệt",other,neutral,0.0,,
N025172,MBB: Thông báo giao dịch cổ phiếu của tổ chức có liên quan Công đoàn,other,neutral,0.0,,
N033590,CTG: CBTT BCTC quy II rieng le Vietinbank,other,neutral,0.0,,
N047188,"Công ty nửa năm tuổi của Hòa Phát làm khu công nghiệp gần 3,400 tỷ tại Hải Phòng",other,neutral,0.0,,
N001008,GMD: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N053548,FTS: Giấy chứng nhận đăng ký hoạt động chi nhánh TP.HCM thay đổi lần thứ 4,other,neutral,0.0,,
N004823,Vinasinco không còn là công ty con của VCG,other,neutral,0.0,,
N037048,LTG: Công bố thông tin về ngày đăng ký cuối cùng để thực hiện quyền cho cổ đông hiện hữu để tham dự họp Đại hội đồng cổ đông,other,neutral,0.0,,
N048892,GVR: Thông báo thay đổi mẫu dấu công ty,other,neutral,0.0,,
N006367,VHC: Thông báo về ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản,other,neutral,0.0,,
N046143,Ph&#226;n t&#237;ch kỹ thuật phi&#234;n chiều 17/06: Trạng th&#225;i giằng co vẫn tiếp diễn,other,neutral,0.0,,
N031809,KDC: CBTT Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024,other,neutral,0.0,,
N021977,GEG: CBTT nhận được giấy chứng nhận đăng ký chứng khoán thay đổi lần 1,other,neutral,0.0,,
N043681,DMC: Nghị quyết v&#224; Bi&#234;n bản họp ĐHĐCĐ thường ni&#234;n năm 2025,other,neutral,0.0,,
N008174,SCR: BCTC Hợp nhất 6 tháng đầu năm 2022,other,neutral,0.0,,
N019216,CTG: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2023,other,neutral,0.0,,
N031634,PDR: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,other,neutral,0.0,,
N021079,LPB: Thông báo giao dịch quyền mua cổ phiếu của người nội bộ Nguyễn Ngọc Nam,other,neutral,0.0,,
N008029,PAN: Đính chính nội dung phụ lục 1 Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2022,other,neutral,0.0,,
N044115,POW: Thông báo thay đổi nhân sự công ty,other,neutral,0.0,,
N053916,VCI: Thông báo thay đổi nhân sự - Người được ủy quyền công bố thông tin,other,neutral,0.0,,
N034613,HAH: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ CTCP Đầu tư và Vận tải Hải Hà,other,neutral,0.0,,
N024037,VPB: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,other,neutral,0.0,,
N016965,LPB: Báo cáo kết quả giao dịch cổ phiếu của NCLQ NNB - Phạm Thị Thanh Thủy,other,neutral,0.0,,
N053229,CBTT về việc đăng k&#253; giao dịch tr&#225;i phiếu ORS12501 của C&#244;ng ty Cổ phần Chứng kho&#225;n Ti&#234;n Phong,other,neutral,0.0,,
N019316,FMC: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2023,other,neutral,0.0,,
N022787,ACL: BCTC Hợp nhất qu&#253; 3 năm 2023,other,neutral,0.0,,
N050680,HCM: Báo cáo kết quả giao dịch quyền mua cổ phiếu của Người nội bộ Trịnh Hoài Giang,other,neutral,0.0,,
N031258,CTG: CTG - HDQT thong qua HD UQ ban vang mieng voi VietinBank Gold_signed,other,neutral,0.0,,
N021448,DIC Corp (DIG) ngừng kinh doanh chi nhánh DIC Him Lam năm thứ hai,other,neutral,0.0,,
N002461,VNM: Báo cáo thường niên năm 2021,other,neutral,0.0,,
N039494,"ACB bác thông tin ""lãnh đạo ngân hàng đánh bạc, chuyển tiền ra nước ngoài""",other,neutral,0.0,,
N043066,OCB: Thông báo giao dịch cổ phiếu của người có liên quan đến Người nội bộ Nguyễn Việt Triều,other,neutral,0.0,,
N053457,HDB: Thông báo về việc niêm yết và giao dịch chứng khoán thay đổi niêm yết,other,neutral,0.0,,
N028881,CTCP FECON Báo cáo tài chính Năm (Kỳ báo cáo từ 01/01/2023 đến 31/12/2023) năm 2023,other,neutral,0.0,,
N013840,VHM thông qua thành lập 2 công ty con với tổng vốn điều lệ hơn 11 ngàn tỷ đồng,other,neutral,0.0,,
N007677,SSB: BCTC Hợp nhất 6 tháng đầu năm 2022,other,neutral,0.0,,
N034979,PAN: Giải tr&#236;nh biến động LNST BCTC HN v&#224; ri&#234;ng 6 th&#225;ng năm 2024 so với c&#249;ng kỳ năm trước,other,neutral,0.0,,
N048570,IJC: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,other,neutral,0.0,,
N009215,"SSB: Báo cáo kết quả giao dịch quyền mua cổ phiếu của Người nội bộ Hoàng Mạnh Phú, Nguyễn Thị Thu Hương",other,neutral,0.0,,
N001747,IJC: BCTC năm 2021,other,neutral,0.0,,
N039935,CTS: Thông báo giấy phép điều chỉnh giấy phép thành lập và hoạt động công ty chứng khoán (người đại diện theo pháp luật),other,neutral,0.0,,
N026239,DGW: Báo cáo tình hình quản trị công ty năm 2023,other,neutral,0.0,,
N020583,MBB: MBB Thông báo giao dịch chứng khoán thay đổi đăng ký niêm yết,other,neutral,0.0,,
N048446,TCB: Báo cáo kết quả giao dịch cổ phiếu quyền mua cổ phiếu của người nội bộ Macaire Alexxandre Charles Emmanuel,other,neutral,0.0,,
N052588,DIG: Th&#244;ng b&#225;o giao dịch quyền mua cổ phiếu của người nội bộ Nguyễn Tuấn Li&#234;m,other,neutral,0.0,,
N043253,ACV: Thay đổi giấy đăng ký kinh doanh,other,neutral,0.0,,
